x,y,x_unit,y_unit,source_pmid,fig_ref,series,panel,digitization_tool,date
0.5739,99.1667,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6000,99.1667,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6261,99.1667,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6522,99.1667,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6783,99.1667,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.7043,99.1667,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.7304,99.3333,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.7565,99.3333,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.7826,99.3333,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.8087,99.3333,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.8348,99.3333,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.8609,99.3333,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.8870,99.3333,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.9130,99.3333,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.9391,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.9652,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.9913,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.0174,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.0435,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.0696,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.0957,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.1217,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.1478,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.1739,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.2000,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.2261,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.2522,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.2783,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.3043,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.3304,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.3565,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.3826,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.4087,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.4348,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.4609,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.4870,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.5130,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.5391,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.5652,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.5913,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.6174,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.6435,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.6696,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.6957,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.7217,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.7478,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.7739,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.8000,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.8261,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.8522,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.8783,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.9043,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.9304,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.9565,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.9826,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.0087,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.0348,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.0609,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.0870,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.1130,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.1391,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.1652,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.1913,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.2174,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.2435,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.2696,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.2957,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.3217,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.3478,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.3739,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.4000,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.4261,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.4522,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.4783,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.5043,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.5304,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.5565,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.5826,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.6087,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.6348,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.6609,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.6870,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.7130,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.7391,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.7652,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.7913,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.8174,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.8435,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.8696,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.8957,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.9217,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.9478,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.9739,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.0000,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.0261,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.0522,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.0783,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.1043,99.5000,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.1304,99.6667,days,mmHg,28556624,Fig 3,SS,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.0261,103.0000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.0522,101.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.0783,100.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.1043,99.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.1304,99.0000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.1565,98.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.1826,98.0000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.2087,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.2348,97.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.2609,97.3333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.2870,97.3333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.3130,97.1667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.3391,97.1667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.3652,97.1667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.3913,97.1667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.4174,97.1667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.4435,97.3333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.4696,97.3333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.4957,97.3333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.5217,97.3333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.5478,97.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.5739,97.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6000,97.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6261,97.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6522,97.5000,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6783,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.7043,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.7304,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.7565,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.7826,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.8087,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.8348,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.8609,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.8870,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.9130,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.9391,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.9652,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.9913,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.0174,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.0435,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.0696,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.0957,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.1217,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.1478,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.1739,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.2000,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.2261,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.2522,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.2783,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.3043,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.3304,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.3565,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.3826,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.4087,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.4348,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.4609,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.4870,97.6667,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.5130,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.5391,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.5652,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.5913,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.6174,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.6435,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.6696,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.6957,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.7217,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.7478,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.7739,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.8000,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.8261,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.8522,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.8783,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.9043,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.9304,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.9565,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
1.9826,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.0087,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.0348,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.0609,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.0870,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.1130,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.1391,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.1652,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.1913,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.2174,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.2435,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.2696,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.2957,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.3217,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.3478,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.3739,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.4000,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.4261,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.4522,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.4783,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.5043,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.5304,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.5565,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.5826,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.6087,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.6348,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.6609,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.6870,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.7130,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.7391,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.7652,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.7913,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.8174,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.8435,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.8696,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.8957,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.9217,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.9478,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
2.9739,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.0000,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.0261,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.0522,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.0783,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
3.1043,97.8333,days,mmHg,28556624,Fig 3,SR,ACEi_MAP,digitize_app_figs.py,2026-06-25
0.6364,10.2083,days,mmHg,28556624,Fig 3,SS,ACEi_AT1AngII,digitize_app_figs.py,2026-06-25
0.6591,5.8333,days,mmHg,28556624,Fig 3,SS,ACEi_AT1AngII,digitize_app_figs.py,2026-06-25
0.6818,5.6250,days,mmHg,28556624,Fig 3,SS,ACEi_AT1AngII,digitize_app_figs.py,2026-06-25
0.7045,5.6250,days,mmHg,28556624,Fig 3,SS,ACEi_AT1AngII,digitize_app_figs.py,2026-06-25
0.7273,5.6250,days,mmHg,28556624,Fig 3,SS,ACEi_AT1AngII,digitize_app_figs.py,2026-06-25
0.7500,5.6250,days,mmHg,28556624,Fig 3,SS,ACEi_AT1AngII,digitize_app_figs.py,2026-06-25
0.7727,5.6250,days,mmHg,28556624,Fig 3,SS,ACEi_AT1AngII,digitize_app_figs.py,2026-06-25
0.7955,5.6250,days,mmHg,28556624,Fig 3,SS,ACEi_AT1AngII,digitize_app_figs.py,2026-06-25
